;transcript_id;Raiz_Seca_logFC;logCPM;PValue;FDR;uniprot_name
1027;TRINITY_DN34_c0_g1_i16;-1.63;3.7917;4.69e-10;1.11e-08;DRL28_ARATH
1028;TRINITY_DN34_c0_g1_i21;-0.447;3.9946;0.00052;0.00291;UNI_ARATH
1029;TRINITY_DN34_c0_g1_i21;-0.447;3.9946;0.00052;0.00291;UNI_ARATH
1030;TRINITY_DN34_c0_g1_i21;-0.447;3.9946;0.00052;0.00291;UNI_ARATH
1031;TRINITY_DN340_c0_g1_i5;0.823;3.3522;0.000978;0.00506;SCGT_TOBAC
1032;TRINITY_DN340_c0_g1_i5;0.823;3.3522;0.000978;0.00506;SCGT_TOBAC
1033;TRINITY_DN340_c0_g1_i5;0.823;3.3522;0.000978;0.00506;SCGT_TOBAC
1034;TRINITY_DN340_c0_g1_i5;0.823;3.3522;0.000978;0.00506;SCGT_TOBAC
1035;TRINITY_DN3429_c0_g1_i17;-1.79;3.5406;2.27e-05;0.000187;PDP1_ARATH
1036;TRINITY_DN3429_c0_g1_i17;-1.79;3.5406;2.27e-05;0.000187;PDP1_ARATH
1037;TRINITY_DN3429_c0_g1_i17;-1.79;3.5406;2.27e-05;0.000187;PDP1_ARATH
1038;TRINITY_DN3429_c0_g1_i17;-1.79;3.5406;2.27e-05;0.000187;PDP1_ARATH
1039;TRINITY_DN3429_c0_g1_i17;-1.79;3.5406;2.27e-05;0.000187;PDP1_ARATH
1040;TRINITY_DN34362_c0_g1_i1;-1.05;3.1466;0.000122;0.000817;LPPE2_ARATH
1041;TRINITY_DN34362_c0_g1_i1;-1.05;3.1466;0.000122;0.000817;LPPE2_ARATH
1042;TRINITY_DN34762_c0_g2_i18;-0.371;4.6906;0.000915;0.00501;PNC1_SOYBN
1043;TRINITY_DN3488_c0_g1_i25;-0.442;3.874;0.000978;0.00506;VPS39_ARATH
1044;TRINITY_DN3488_c0_g1_i25;-0.442;3.874;0.000978;0.00506;VPS39_ARATH
1045;TRINITY_DN3500_c0_g1_i29;-9.67;2.7623;4.69e-10;1.11e-08;HC244_ARATH
1046;TRINITY_DN3500_c0_g1_i29;-9.67;2.7623;4.69e-10;1.11e-08;HC244_ARATH
1047;TRINITY_DN3500_c0_g1_i29;-9.67;2.7623;4.69e-10;1.11e-08;HC244_ARATH
1048;TRINITY_DN3511_c0_g1_i8;-1.84;3.7766;5.88e-11;1.72e-09;PAR1_ROSHC
1049;TRINITY_DN3511_c0_g1_i8;-1.84;3.7766;5.88e-11;1.72e-09;PAR1_ROSHC
1050;TRINITY_DN3511_c0_g1_i8;-1.84;3.7766;5.88e-11;1.72e-09;PAR1_ROSHC
1051;TRINITY_DN3512_c0_g1_i13;0.46;3.508;0.00635;0.0267;TMVRN_NICGU
1052;TRINITY_DN3524_c0_g1_i3;-2.37;3.0245;1.2e-07;1.66e-06;OEP7_ARATH
1053;TRINITY_DN3524_c0_g1_i5;-3.19;3.9648;2.85e-17;4.12e-15;OEP7_ARATH
1054;TRINITY_DN3555_c0_g1_i1;1.65;7.1897;0.00346;0.0158;E6_GOSHI
1055;TRINITY_DN3555_c0_g1_i1;1.65;7.1897;0.00346;0.0158;E6_GOSHI
1056;TRINITY_DN3555_c0_g1_i1;1.65;7.1897;0.00346;0.0158;E6_GOSHI
1057;TRINITY_DN3574_c0_g2_i3;0.408;4.6189;0.000157;0.00103;FLA17_ARATH
1058;TRINITY_DN3574_c0_g2_i3;0.408;4.6189;0.000157;0.00103;FLA17_ARATH
1059;TRINITY_DN3574_c0_g2_i3;0.408;4.6189;0.000157;0.00103;FLA17_ARATH
1060;TRINITY_DN3574_c0_g2_i3;0.408;4.6189;0.000157;0.00103;FLA17_ARATH
1061;TRINITY_DN3578_c0_g1_i3;-1.29;4.5936;5.78e-14;3.5e-12;PP314_ARATH
1062;TRINITY_DN3578_c0_g1_i3;-1.29;4.5936;5.78e-14;3.5e-12;PP314_ARATH
1063;TRINITY_DN3578_c0_g1_i3;-1.29;4.5936;5.78e-14;3.5e-12;PP314_ARATH
1064;TRINITY_DN3593_c0_g1_i4;3.29;3.2622;1.17e-10;3.18e-09;LAC5_ARATH
1065;TRINITY_DN3593_c0_g1_i4;3.29;3.2622;1.17e-10;3.18e-09;LAC5_ARATH
1066;TRINITY_DN3593_c0_g3_i1;1.65;4.5294;4.54e-16;4.77e-14;LAC5_ARATH
1067;TRINITY_DN3593_c0_g3_i1;1.65;4.5294;4.54e-16;4.77e-14;LAC5_ARATH
1068;TRINITY_DN3593_c0_g3_i1;1.65;4.5294;4.54e-16;4.77e-14;LAC5_ARATH
1069;TRINITY_DN3593_c0_g3_i1;1.65;4.5294;4.54e-16;4.77e-14;LAC5_ARATH
1070;TRINITY_DN3593_c0_g3_i1;1.65;4.5294;4.54e-16;4.77e-14;LAC5_ARATH
1071;TRINITY_DN3600_c0_g1_i9;-4.14;3.2798;9.22e-13;4.17e-11;CYPH_SOLLC
1072;TRINITY_DN3600_c0_g1_i9;-4.14;3.2798;9.22e-13;4.17e-11;CYPH_SOLLC
1073;TRINITY_DN3600_c0_g1_i9;-4.14;3.2798;9.22e-13;4.17e-11;CYPH_SOLLC
1074;TRINITY_DN3604_c2_g1_i5;-1.61;3.303;4.79e-07;5.73e-06;IBH1_ARATH
1075;TRINITY_DN3604_c2_g1_i5;-1.61;3.303;4.79e-07;5.73e-06;IBH1_ARATH
1076;TRINITY_DN3612_c0_g1_i36;1.09;4.0316;3e-08;4.73e-07;B561I_ARATH
1077;TRINITY_DN3634_c1_g1_i2;-1.79;3.3998;0.000186;0.00122;PUB25_ARATH
1078;TRINITY_DN3634_c1_g1_i2;-1.79;3.3998;0.000186;0.00122;PUB25_ARATH
1079;TRINITY_DN3634_c1_g1_i2;-1.79;3.3998;0.000186;0.00122;PUB25_ARATH
1080;TRINITY_DN3634_c1_g1_i2;-1.79;3.3998;0.000186;0.00122;PUB25_ARATH
1081;TRINITY_DN3635_c0_g1_i39;2.6;2.6539;0.0119;0.0456;BCA5_ARATH
1082;TRINITY_DN3635_c0_g1_i50;3.17;3.6558;2.31e-13;1.22e-11;BCA5_ARATH
1083;TRINITY_DN3635_c0_g1_i57;3.04;1.9396;0.000995;0.00514;BCA5_ARATH
1084;TRINITY_DN3663_c0_g1_i7;1.34;5.7264;0.00314;0.0145;ANXD7_ARATH
1085;TRINITY_DN3663_c0_g1_i7;1.34;5.7264;0.00314;0.0145;ANXD7_ARATH
1086;TRINITY_DN3681_c0_g2_i33;1.55;3.9141;9.38e-10;2.07e-08;SPHK1_ARATH
1087;TRINITY_DN370_c0_g2_i4;-0.896;3.2765;0.000122;0.000817;RAVL2_ARATH
1088;TRINITY_DN370_c0_g2_i4;-0.896;3.2765;0.000122;0.000817;RAVL2_ARATH
1089;TRINITY_DN370_c0_g2_i4;-0.896;3.2765;0.000122;0.000817;RAVL2_ARATH
1090;TRINITY_DN373_c1_g1_i14;-1.31;4.1546;1.17e-10;3.18e-09;CRPK1_ARATH
1091;TRINITY_DN373_c1_g1_i14;-1.31;4.1546;1.17e-10;3.18e-09;CRPK1_ARATH
1092;TRINITY_DN373_c1_g1_i14;-1.31;4.1546;1.17e-10;3.18e-09;CRPK1_ARATH
1093;TRINITY_DN373_c1_g1_i14;-1.31;4.1546;1.17e-10;3.18e-09;CRPK1_ARATH
1094;TRINITY_DN373_c1_g1_i14;-1.31;4.1546;1.17e-10;3.18e-09;CRPK1_ARATH
1095;TRINITY_DN3733_c0_g1_i24;-1.47;4.1186;1.47e-11;4.97e-10;FK126_ARATH
1096;TRINITY_DN3733_c0_g1_i24;-1.47;4.1186;1.47e-11;4.97e-10;FK126_ARATH
1097;TRINITY_DN3733_c0_g1_i24;-1.47;4.1186;1.47e-11;4.97e-10;FK126_ARATH
1098;TRINITY_DN3733_c0_g1_i24;-1.47;4.1186;1.47e-11;4.97e-10;FK126_ARATH
1099;TRINITY_DN375_c0_g1_i4;1.83;6.4686;0.000318;0.00193;CESA8_ARATH
1100;TRINITY_DN375_c0_g1_i4;1.83;6.4686;0.000318;0.00193;CESA8_ARATH
1101;TRINITY_DN375_c0_g1_i4;1.83;6.4686;0.000318;0.00193;CESA8_ARATH
1102;TRINITY_DN375_c0_g1_i5;1.81;6.7035;0.000756;0.00418;CESA8_ARATH
1103;TRINITY_DN375_c0_g1_i5;1.81;6.7035;0.000756;0.00418;CESA8_ARATH
1104;TRINITY_DN375_c0_g1_i5;1.81;6.7035;0.000756;0.00418;CESA8_ARATH
1105;TRINITY_DN375_c0_g1_i5;1.81;6.7035;0.000756;0.00418;CESA8_ARATH
1106;TRINITY_DN375_c0_g1_i5;1.81;6.7035;0.000756;0.00418;CESA8_ARATH
1107;TRINITY_DN375_c0_g1_i6;1.19;4.3122;1.17e-10;3.18e-09;CESA8_ARATH
1108;TRINITY_DN375_c0_g1_i6;1.19;4.3122;1.17e-10;3.18e-09;CESA8_ARATH
1109;TRINITY_DN375_c0_g1_i6;1.19;4.3122;1.17e-10;3.18e-09;CESA8_ARATH
1110;TRINITY_DN375_c0_g2_i1;1.39;4.3835;9.22e-13;4.17e-11;CESA8_ARATH
1111;TRINITY_DN375_c0_g2_i1;1.39;4.3835;9.22e-13;4.17e-11;CESA8_ARATH
1112;TRINITY_DN376_c0_g1_i20;0.91;4.5566;5.88e-11;1.72e-09;PSD11_ARATH
1113;TRINITY_DN376_c0_g1_i20;0.91;4.5566;5.88e-11;1.72e-09;PSD11_ARATH
1114;TRINITY_DN376_c0_g1_i20;0.91;4.5566;5.88e-11;1.72e-09;PSD11_ARATH
1115;TRINITY_DN376_c0_g3_i5;0.819;5.0273;1.15e-13;6.59e-12;PSD11_ARATH
1116;TRINITY_DN37647_c0_g1_i1;1.71;3.879;2.35e-10;5.97e-09;AB8C_ARATH
1117;TRINITY_DN37647_c0_g1_i1;1.71;3.879;2.35e-10;5.97e-09;AB8C_ARATH
1118;TRINITY_DN37664_c0_g1_i14;1.34;4.2278;5.88e-11;1.72e-09;NIP61_ARATH
1119;TRINITY_DN3780_c1_g2_i13;8.53;1.6985;0.00414;0.0179;PHF1_ARATH
1120;TRINITY_DN3780_c1_g2_i13;8.53;1.6985;0.00414;0.0179;PHF1_ARATH
1121;TRINITY_DN3780_c1_g2_i13;8.53;1.6985;0.00414;0.0179;PHF1_ARATH
1122;TRINITY_DN3780_c1_g2_i3;0.74;4.8292;2.94e-11;9.17e-10;PHF1_ARATH
1123;TRINITY_DN3780_c1_g2_i3;0.74;4.8292;2.94e-11;9.17e-10;PHF1_ARATH
1124;TRINITY_DN3780_c1_g2_i3;0.74;4.8292;2.94e-11;9.17e-10;PHF1_ARATH
1125;TRINITY_DN3780_c1_g2_i3;0.74;4.8292;2.94e-11;9.17e-10;PHF1_ARATH
1126;TRINITY_DN3788_c0_g1_i5;1.29;3.5801;4.79e-07;5.73e-06;BUB31_ARATH
1127;TRINITY_DN379_c0_g1_i8;-1.29;2.4796;0.00195;0.00927;PTA10_ARATH
1128;TRINITY_DN379_c0_g1_i8;-1.29;2.4796;0.00195;0.00927;PTA10_ARATH
1129;TRINITY_DN38_c0_g1_i5;3.49;4.1122;1.12e-19;2.9e-17;IX10L_ARATH
1130;TRINITY_DN38_c0_g1_i5;3.49;4.1122;1.12e-19;2.9e-17;IX10L_ARATH
1131;TRINITY_DN38_c0_g1_i5;3.49;4.1122;1.12e-19;2.9e-17;IX10L_ARATH
1132;TRINITY_DN38_c0_g1_i5;3.49;4.1122;1.12e-19;2.9e-17;IX10L_ARATH
1133;TRINITY_DN3809_c0_g1_i5;1.7;3.9302;1.17e-10;3.18e-09;AGAL_CYATE
1134;TRINITY_DN3809_c0_g1_i5;1.7;3.9302;1.17e-10;3.18e-09;AGAL_CYATE
1135;TRINITY_DN3819_c0_g2_i19;-1.4;4.0553;1.17e-10;3.18e-09;PALY_STYHU
1136;TRINITY_DN3829_c0_g1_i19;-1.2;4.3041;2.94e-11;9.17e-10;YMG12_ARATH
1137;TRINITY_DN3830_c0_g1_i13;0.451;3.1982;0.000244;0.00151;VAB_ARATH
1138;TRINITY_DN3830_c0_g1_i13;0.451;3.1982;0.000244;0.00151;VAB_ARATH
1139;TRINITY_DN3830_c0_g1_i13;0.451;3.1982;0.000244;0.00151;VAB_ARATH
1140;TRINITY_DN3837_c0_g1_i1;-2.63;5.36;9.76e-11;2.82e-09;ATHB8_ARATH
1141;TRINITY_DN3841_c0_g1_i6;0.697;4.5723;3.75e-09;7.23e-08;USPAL_ARATH
1142;TRINITY_DN3841_c0_g1_i6;0.697;4.5723;3.75e-09;7.23e-08;USPAL_ARATH
1143;TRINITY_DN38491_c0_g2_i4;2.7;3.5799;5.88e-11;1.72e-09;H2B1_MEDTR
1144;TRINITY_DN3902_c0_g1_i10;-2.31;4.9201;8.27e-13;4e-11;BH145_ARATH
1145;TRINITY_DN3902_c0_g1_i10;-2.31;4.9201;8.27e-13;4e-11;BH145_ARATH
1146;TRINITY_DN3902_c0_g1_i17;-2.14;4.7521;2.46e-10;6.25e-09;BH145_ARATH
1147;TRINITY_DN3902_c0_g1_i17;-2.14;4.7521;2.46e-10;6.25e-09;BH145_ARATH
1148;TRINITY_DN3902_c0_g1_i19;-1.78;4.7521;1.4e-20;4.56e-18;BH145_ARATH
1149;TRINITY_DN3902_c0_g1_i19;-1.78;4.7521;1.4e-20;4.56e-18;BH145_ARATH
1150;TRINITY_DN3902_c0_g1_i3;-1.44;4.3937;2.31e-13;1.22e-11;BH145_ARATH
1151;TRINITY_DN3902_c0_g1_i3;-1.44;4.3937;2.31e-13;1.22e-11;BH145_ARATH
1152;TRINITY_DN392_c0_g1_i4;-1.47;2.8063;0.000122;0.000817;TAUE2_ARATH
1153;TRINITY_DN3935_c0_g1_i9;1.6;3.6584;3e-08;4.73e-07;ETFA_ARATH
1154;TRINITY_DN3937_c0_g1_i35;-1.52;5.3587;8.78e-07;1.04e-05;ERO2_ARATH
1155;TRINITY_DN3937_c0_g1_i6;-0.851;3.973;4.79e-07;5.73e-06;ERO2_ARATH
1156;TRINITY_DN39601_c0_g1_i4;-2.76;2.6849;9.57e-07;1.06e-05;RNHX1_ARATH
1157;TRINITY_DN39601_c0_g1_i4;-2.76;2.6849;9.57e-07;1.06e-05;RNHX1_ARATH
1158;TRINITY_DN39601_c0_g1_i4;-2.76;2.6849;9.57e-07;1.06e-05;RNHX1_ARATH
1159;TRINITY_DN39601_c0_g1_i4;-2.76;2.6849;9.57e-07;1.06e-05;RNHX1_ARATH
1160;TRINITY_DN39601_c0_g1_i4;-2.76;2.6849;9.57e-07;1.06e-05;RNHX1_ARATH
1161;TRINITY_DN39601_c0_g1_i4;-2.76;2.6849;9.57e-07;1.06e-05;RNHX1_ARATH
1162;TRINITY_DN39601_c0_g1_i4;-2.76;2.6849;9.57e-07;1.06e-05;RNHX1_ARATH
1163;TRINITY_DN3964_c0_g1_i2;-5.23;6.1084;5.7e-10;1.34e-08;RHA2A_ARATH
1164;TRINITY_DN3964_c0_g1_i3;-1.62;4.9529;0.0117;0.0449;RHA2A_ARATH
1165;TRINITY_DN3964_c0_g1_i3;-1.62;4.9529;0.0117;0.0449;RHA2A_ARATH
1166;TRINITY_DN3980_c1_g1_i16;-0.413;5.196;2.45e-06;2.53e-05;VAP42_ARATH
1167;TRINITY_DN3980_c1_g1_i16;-0.413;5.196;2.45e-06;2.53e-05;VAP42_ARATH
1168;TRINITY_DN4004_c0_g1_i4;1.36;5.2561;3.45e-11;1.07e-09;ADC1B_TOBAC
1169;TRINITY_DN4004_c0_g2_i1;1.28;5.9945;0.00365;0.0167;ADC1B_TOBAC
1170;TRINITY_DN402_c0_g1_i2;-1.47;4.0152;2.35e-10;5.97e-09;FB84_ARATH
1171;TRINITY_DN4020_c0_g1_i5;1.13;3.7143;9.57e-07;1.06e-05;IDH5_ARATH
1172;TRINITY_DN4022_c0_g2_i8;2.6;3.9053;2.89e-14;1.9e-12;GOLS1_ARATH
1173;TRINITY_DN4022_c0_g2_i8;2.6;3.9053;2.89e-14;1.9e-12;GOLS1_ARATH
1174;TRINITY_DN40293_c0_g2_i6;1.03;3.7671;9.57e-07;1.06e-05;KCY3_ARATH
1175;TRINITY_DN40293_c0_g2_i6;1.03;3.7671;9.57e-07;1.06e-05;KCY3_ARATH
1176;TRINITY_DN406_c0_g1_i1;0.786;3.9548;2.39e-07;3.07e-06;VIL1_ARATH
1177;TRINITY_DN406_c0_g1_i1;0.786;3.9548;2.39e-07;3.07e-06;VIL1_ARATH
1178;TRINITY_DN406_c0_g1_i1;0.786;3.9548;2.39e-07;3.07e-06;VIL1_ARATH
1179;TRINITY_DN406_c0_g1_i3;1.05;4.4612;5.88e-11;1.72e-09;VIL1_ARATH
1180;TRINITY_DN406_c0_g1_i3;1.05;4.4612;5.88e-11;1.72e-09;VIL1_ARATH
1181;TRINITY_DN4088_c0_g2_i1;-0.751;4.196;5.99e-08;8.84e-07;PTI1_SOLLC
1182;TRINITY_DN410_c0_g1_i9;-0.953;2.17;0.00782;0.0309;NU5M_OENBE
1183;TRINITY_DN410_c0_g1_i9;-0.953;2.17;0.00782;0.0309;NU5M_OENBE
1184;TRINITY_DN410_c0_g1_i9;-0.953;2.17;0.00782;0.0309;NU5M_OENBE
1185;TRINITY_DN410_c0_g1_i9;-0.953;2.17;0.00782;0.0309;NU5M_OENBE
1186;TRINITY_DN4108_c0_g1_i13;-1.06;3.0519;0.000244;0.00151;BIG1_ARATH
1187;TRINITY_DN4108_c0_g1_i13;-1.06;3.0519;0.000244;0.00151;BIG1_ARATH
1188;TRINITY_DN41213_c0_g1_i14;0.612;3.1317;0.00391;0.017;CISY_CITMA
1189;TRINITY_DN4126_c0_g1_i9;-1.12;3.6975;4.79e-07;5.73e-06;PTI6_SOLLC
1190;TRINITY_DN4126_c0_g1_i9;-1.12;3.6975;4.79e-07;5.73e-06;PTI6_SOLLC
1191;TRINITY_DN4126_c0_g1_i9;-1.12;3.6975;4.79e-07;5.73e-06;PTI6_SOLLC
1192;TRINITY_DN4161_c0_g1_i43;-2.91;3.8629;4.54e-16;4.77e-14;AGDP1_ARATH
1193;TRINITY_DN4161_c0_g1_i43;-2.91;3.8629;4.54e-16;4.77e-14;AGDP1_ARATH
1194;TRINITY_DN4194_c0_g1_i14;-1.9;3.3264;5.99e-08;8.84e-07;GGAP1_ARATH
1195;TRINITY_DN4194_c0_g1_i7;-0.557;4.8978;1.09e-06;1.21e-05;GGAP1_ARATH
1196;TRINITY_DN4194_c0_g1_i7;-0.557;4.8978;1.09e-06;1.21e-05;GGAP1_ARATH
1197;TRINITY_DN4196_c2_g1_i5;1.42;3.1866;7.65e-06;6.88e-05;SKOR_ARATH
1198;TRINITY_DN4196_c2_g1_i5;1.42;3.1866;7.65e-06;6.88e-05;SKOR_ARATH
1199;TRINITY_DN4201_c0_g2_i1;0.807;3.492;0.000122;0.000817;RFS1_ARATH
1200;TRINITY_DN4201_c0_g2_i2;0.911;4.8683;4.61e-13;2.25e-11;RFS1_ARATH
1201;TRINITY_DN4205_c0_g1_i1;5.12;2.7569;7.5e-09;1.36e-07;RMR2_ARATH
1202;TRINITY_DN4205_c0_g1_i4;-0.978;5.5704;0.0113;0.0435;RMR2_ARATH
1203;TRINITY_DN4205_c0_g1_i7;-1.8;6.0774;8.99e-05;0.000639;RMR2_ARATH
1204;TRINITY_DN4212_c0_g1_i9;-2.12;3.8752;1.84e-12;7.75e-11;APR3_ARATH
1205;TRINITY_DN4212_c0_g1_i9;-2.12;3.8752;1.84e-12;7.75e-11;APR3_ARATH
1206;TRINITY_DN4221_c0_g1_i20;0.404;4.9035;0.00088;0.00483;AMERL_ARATH
1207;TRINITY_DN4221_c0_g1_i20;0.404;4.9035;0.00088;0.00483;AMERL_ARATH
1208;TRINITY_DN42222_c0_g1_i5;-0.51;3.8637;0.00131;0.00668;BH130_ARATH
1209;TRINITY_DN4233_c0_g1_i11;-2.38;3.6431;7.36e-12;2.69e-10;ROH1_ARATH
1210;TRINITY_DN4233_c0_g1_i11;-2.38;3.6431;7.36e-12;2.69e-10;ROH1_ARATH
1211;TRINITY_DN4233_c0_g1_i11;-2.38;3.6431;7.36e-12;2.69e-10;ROH1_ARATH
1212;TRINITY_DN4233_c0_g1_i11;-2.38;3.6431;7.36e-12;2.69e-10;ROH1_ARATH
1213;TRINITY_DN4254_c0_g1_i21;-1.12;4.1304;1.88e-09;3.87e-08;BLH6_ARATH
1214;TRINITY_DN4254_c0_g1_i21;-1.12;4.1304;1.88e-09;3.87e-08;BLH6_ARATH
1215;TRINITY_DN4254_c0_g1_i21;-1.12;4.1304;1.88e-09;3.87e-08;BLH6_ARATH
1216;TRINITY_DN4256_c0_g1_i6;1.8;3.1792;9.57e-07;1.06e-05;LIRP1_ARATH
1217;TRINITY_DN4259_c0_g1_i2;-3.31;6.437;8.66e-08;1.27e-06;GRXC6_ARATH
1218;TRINITY_DN4259_c0_g1_i2;-3.31;6.437;8.66e-08;1.27e-06;GRXC6_ARATH
1219;TRINITY_DN4259_c0_g1_i2;-3.31;6.437;8.66e-08;1.27e-06;GRXC6_ARATH
1220;TRINITY_DN4259_c0_g1_i2;-3.31;6.437;8.66e-08;1.27e-06;GRXC6_ARATH
1221;TRINITY_DN4259_c0_g1_i2;-3.31;6.437;8.66e-08;1.27e-06;GRXC6_ARATH
1222;TRINITY_DN4278_c0_g1_i2;-0.552;4.1708;2.1e-05;0.000173;ZAT10_ARATH
1223;TRINITY_DN4278_c0_g1_i2;-0.552;4.1708;2.1e-05;0.000173;ZAT10_ARATH
1224;TRINITY_DN4285_c1_g1_i1;0.987;3.5637;2.1e-05;0.000173;KEA1_ARATH
1225;TRINITY_DN4285_c1_g1_i1;0.987;3.5637;2.1e-05;0.000173;KEA1_ARATH
1226;TRINITY_DN4290_c0_g1_i17;-0.718;3.8772;7.65e-06;6.88e-05;CAB25_ARATH
1227;TRINITY_DN4290_c0_g1_i17;-0.718;3.8772;7.65e-06;6.88e-05;CAB25_ARATH
1228;TRINITY_DN4322_c0_g1_i13;-1.77;3.2584;2.39e-07;3.07e-06;ZAT10_ARATH
1229;TRINITY_DN4322_c0_g1_i13;-1.77;3.2584;2.39e-07;3.07e-06;ZAT10_ARATH
1230;TRINITY_DN43276_c0_g1_i10;0.98;3.2127;0.000122;0.000817;TM1R_SOLLC
1231;TRINITY_DN43276_c0_g1_i10;0.98;3.2127;0.000122;0.000817;TM1R_SOLLC
1232;TRINITY_DN43276_c0_g1_i10;0.98;3.2127;0.000122;0.000817;TM1R_SOLLC
1233;TRINITY_DN43276_c0_g1_i10;0.98;3.2127;0.000122;0.000817;TM1R_SOLLC
1234;TRINITY_DN43276_c0_g1_i10;0.98;3.2127;0.000122;0.000817;TM1R_SOLLC
1235;TRINITY_DN43276_c0_g1_i10;0.98;3.2127;0.000122;0.000817;TM1R_SOLLC
1236;TRINITY_DN43276_c0_g1_i10;0.98;3.2127;0.000122;0.000817;TM1R_SOLLC
1237;TRINITY_DN43276_c0_g1_i9;1.56;4.5479;3.62e-15;2.98e-13;TM1R_SOLLC
1238;TRINITY_DN43276_c0_g1_i9;1.56;4.5479;3.62e-15;2.98e-13;TM1R_SOLLC
1239;TRINITY_DN43396_c0_g1_i11;0.808;3.0103;0.000977;0.00506;BAM9_ARATH
1240;TRINITY_DN43396_c0_g1_i11;0.808;3.0103;0.000977;0.00506;BAM9_ARATH
1241;TRINITY_DN43396_c0_g1_i11;0.808;3.0103;0.000977;0.00506;BAM9_ARATH
1242;TRINITY_DN43396_c0_g1_i11;0.808;3.0103;0.000977;0.00506;BAM9_ARATH
1243;TRINITY_DN43396_c0_g1_i11;0.808;3.0103;0.000977;0.00506;BAM9_ARATH
1244;TRINITY_DN4350_c0_g1_i9;-0.684;4.2014;2.39e-07;3.07e-06;ERF60_ARATH
1245;TRINITY_DN4350_c0_g1_i9;-0.684;4.2014;2.39e-07;3.07e-06;ERF60_ARATH
1246;TRINITY_DN4354_c0_g1_i3;2.57;3.5901;2.94e-11;9.17e-10;ALD1_ARATH
1247;TRINITY_DN4357_c0_g1_i2;2.32;4.1677;1.81e-15;1.6e-13;TRE1_ARATH
1248;TRINITY_DN4357_c0_g1_i2;2.32;4.1677;1.81e-15;1.6e-13;TRE1_ARATH
1249;TRINITY_DN436_c0_g3_i1;2.14;3.2954;3e-08;4.73e-07;OLE96_ARATH
1250;TRINITY_DN436_c0_g3_i1;2.14;3.2954;3e-08;4.73e-07;OLE96_ARATH
1251;TRINITY_DN4382_c0_g1_i4;1.47;3.9345;9.38e-10;2.07e-08;NET1D_ARATH
1252;TRINITY_DN4382_c0_g1_i4;1.47;3.9345;9.38e-10;2.07e-08;NET1D_ARATH
1253;TRINITY_DN4417_c0_g1_i10;1.44;5.1951;2.41e-05;0.000198;SBT18_ARATH
1254;TRINITY_DN4417_c0_g1_i10;1.44;5.1951;2.41e-05;0.000198;SBT18_ARATH
1255;TRINITY_DN4419_c0_g1_i16;-4.53;2.407;0.00322;0.0149;RAVL1_ARATH
1256;TRINITY_DN4419_c0_g1_i16;-4.53;2.407;0.00322;0.0149;RAVL1_ARATH
1257;TRINITY_DN4419_c0_g1_i16;-4.53;2.407;0.00322;0.0149;RAVL1_ARATH
1258;TRINITY_DN4419_c0_g1_i16;-4.53;2.407;0.00322;0.0149;RAVL1_ARATH
1259;TRINITY_DN4419_c0_g1_i16;-4.53;2.407;0.00322;0.0149;RAVL1_ARATH
1260;TRINITY_DN4419_c0_g1_i16;-4.53;2.407;0.00322;0.0149;RAVL1_ARATH
1261;TRINITY_DN4419_c0_g1_i19;-2.1;2.9119;1.91e-06;1.99e-05;RAV2_ARATH
1262;TRINITY_DN4419_c0_g1_i19;-2.1;2.9119;1.91e-06;1.99e-05;RAV2_ARATH
1263;TRINITY_DN4419_c0_g1_i29;-1.13;4.5436;1.84e-12;7.75e-11;RAVL1_ARATH
1264;TRINITY_DN4419_c0_g1_i29;-1.13;4.5436;1.84e-12;7.75e-11;RAVL1_ARATH
1265;TRINITY_DN4419_c0_g1_i29;-1.13;4.5436;1.84e-12;7.75e-11;RAVL1_ARATH
1266;TRINITY_DN4419_c0_g1_i29;-1.13;4.5436;1.84e-12;7.75e-11;RAVL1_ARATH
1267;TRINITY_DN4419_c0_g1_i29;-1.13;4.5436;1.84e-12;7.75e-11;RAVL1_ARATH
1268;TRINITY_DN4419_c0_g1_i29;-1.13;4.5436;1.84e-12;7.75e-11;RAVL1_ARATH
1269;TRINITY_DN4419_c0_g1_i6;-2.33;2.7099;3.83e-06;3.7e-05;RAV2_ARATH
1270;TRINITY_DN4419_c0_g1_i8;-2.2;4.1763;9.07e-16;8.76e-14;RAV2_ARATH
1271;TRINITY_DN4463_c0_g1_i2;1.78;3.4283;1.2e-07;1.66e-06;TAA1_ARATH
1272;TRINITY_DN4463_c0_g1_i2;1.78;3.4283;1.2e-07;1.66e-06;TAA1_ARATH
1273;TRINITY_DN4463_c0_g1_i2;1.78;3.4283;1.2e-07;1.66e-06;TAA1_ARATH
1274;TRINITY_DN4478_c0_g1_i19;-0.731;3.6173;0.000145;0.000961;CNIF3_ARATH
1275;TRINITY_DN4478_c0_g1_i19;-0.731;3.6173;0.000145;0.000961;CNIF3_ARATH
1276;TRINITY_DN4478_c0_g1_i19;-0.731;3.6173;0.000145;0.000961;CNIF3_ARATH
1277;TRINITY_DN4478_c0_g1_i19;-0.731;3.6173;0.000145;0.000961;CNIF3_ARATH
1278;TRINITY_DN4478_c0_g1_i19;-0.731;3.6173;0.000145;0.000961;CNIF3_ARATH
1279;TRINITY_DN4478_c0_g1_i19;-0.731;3.6173;0.000145;0.000961;CNIF3_ARATH
1280;TRINITY_DN4480_c0_g1_i2;-2.28;4.8715;7.18e-12;2.69e-10;ARFF_ARATH
